Page ID,Page Name,Disclaimer,Amount Spent (USD)
589178731746528,Rebellion PAC,Rebellion PAC,≤100
190482627989666,Amy McSheffrey,Amy H Mc Sheffrey,≤100
83996318078,Change.org,"Change.org, PBC",≤100
339381156136315,"Richard Lunt, Greenlee County Supervisor","Richard Lunt, Supervisor District #3",≤100
211754533591694,Beyond the Bans CO,ProgressNow Colorado Education,≤100
114061359988818,Liberty Choice,Liberty Choice,≤100
110144047247100,Beverly Pingerelli for AZ House,Beverly Pingerelli For State Representative,≤100
2410084349217985,Living Facts,"Living Facts, an initiative of The Pew Charitable Trusts",≤100
115024746010017,MediaWise,MediaWise,≤100
111783969059,Tony Robbins,These ads ran without a disclaimer,≤100
113668017062690,Citizens For Free Enterprise,Citizens for Free Enterprise,≤100
680894095682539,Cowboy Life,"Nine Ranch Enterprises, LLC",≤100
113869800057923,"Dan Gilliam for District Court Judge, Dept 24",Committee to Elect Dan Gilliam,≤100
1900315810015186,Vow for Girls,"VOW - To End Child Marriage, Inc.",≤100
109360297266116,Fearless Patriot,TERESA NONE OHARA-MARSH,≤100
2112689879021278,Immigrants' List Civic Action,Immigrants' List Civic Action,≤100
628891490457484,Nancy Mace,Nancy Mace for Congress,≤100
1492033187788340,Tony Navarrete,Navarrete for Senate,≤100
109351680903078,Yes For Green Valley Fire,Yes For Green Valley Fire,≤100
100128285167791,The Orgullo PAC,Orgullo PAC,≤100
1109093812491437,Blaze Media,Blaze Media LLC,≤100
104883924669257,Save Our Independent School Districts,Save Our Independent School Districts Political Action Committee,≤100
102436701226752,Is It Sunday Yet?,Is It Sunday Yet?,≤100
157810487611661,Freethink,Freethink,≤100
239369754353,Wooden Ships by Paola Buendia,WOODEN SHIPS OF HOBOKEN,≤100
53674651369,Susan B. Anthony List,Susan B. Anthony List,≤100
107827341016421,Yes for Riverside Schools,Yes for Riverside Schools,≤100
57259033959,AARP,AARP,≤100
405469100189512,Still My President - Donald Trump,Red State Politics LLC,≤100
100366414931423,Repustar,Repustar Inc.,≤100
106949844346620,Trumpian Republicans,Gregory Lawrence Burright,≤100
107953199261156,ifaw,"INTERNATIONAL FUND FOR ANIMAL WELFARE, INC.",≤100
109949160838214,Women for a More Christian America,WOMEN FOR A MORE CHRISTIAN AMERICA,≤100
106544867656084,Bill4AZ,"BILL FOR AZ, LLC",≤100
19972147679,SEIU,SEIU,≤100
468359686512267,Senator Rick Gray,L Richard Gray,≤100
143021112391265,Jacobin magazine,Jacobin Foundation,≤100
103557294579868,AARP Real Estate Benefits from Realogy,These ads ran without a disclaimer,≤100
1053833861326820,John Burke,Presidential Playbook,≤100
162695894106234,Co-ops Vote,National Rural Electric Cooperative Association,≤100
108281434237351,UBS Financial Services Inc.,UBS Financial Services,≤100
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,≤100
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",≤100
101295517956158,Tricia Zunker,Tricia Zunker for Wisconsin,≤100
123838185676931,Quinn Nystrom for Congress,Quinn Nystrom for Congress,≤100
267180743723148,National Geographic Society,National Geographic Society,≤100
253791814655400,Doug Collins,"COLLINS FOR SENATE, INC.",≤100
1354622541311687,Dr. Kim Schrier,DR KIM SCHRIER FOR CONGRESS,≤100
120778038066631,EveryLibrary,EveryLibrary,≤100
110124618713,American Principles Project,American Principles Project,≤100
381961415567749,Greg Pence,Greg Pence for Congress,≤100
470123833024708,Constitutional Rights PAC,CONSTITUTIONAL RIGHTS PAC,≤100
221401431386940,Pramila Jayapal,PRAMILA FOR CONGRESS,≤100
103963987985703,Birth Defects Victims,Birth Defects Victims,≤100
105645074404169,Hunter for LD16,Helen Hunter for State Representative - AZ LD16,≤100
107900227754467,Safe and Secure America,Safe and Secure America PAC,≤100
737686089933715,Conservative Collections,Mainline Media Group,≤100
2262957027289120,Expose Tobacco,Stopping Tobacco Organizations and Products,≤100
1292697294100049,Jen Longdon for House,Jen Longdon for House,≤100
92021268117,Working America,Working America,≤100
106572950040377,Max Rose,MAX ROSE FOR CONGRESS,≤100
360303722260,Kathleen Williams,KATHLEEN WILLIAMS FOR MONTANA,≤100
291102898490822,Giant Maga Hat,Inventors club LLC,≤100
562149327457702,Andrew Yang,Humanity Forward,≤100
102066751497665,Yes for Children of Laveen,Yes for the Children of Laveen,≤100
398757490729,The National Network to End Domestic Violence,"NATIONAL NETWORK TO END DOMESTIC VIOLENCE, INC.",≤100
1088950287806118,Climate Hustle 2,CFACT,≤100
1106859749348899,Brody Leven,Protect Our Winters,≤100
7962229886,Environmental Working Group,ENVIRONMENTAL WORKING GROUP,≤100
105623977985076,I Voted By Mail,TECH FOR CAMPAIGNS,≤100
452797224923658,Democratic Coalition Against Trump,THE DEMOCRATIC COALITION,≤100
275304236513280,Dave Koehler for State Senate,Friends of Dave Koehler,≤100
601108943431836,The Flip Side,TFS Inc,≤100
136162249760066,David Plunkett Realty - David Plunkett Broker,George E Rennau,≤100
467698156677282,Coconino County Democratic Party,Coconino County Democratic Party,≤100
1419999401591842,"Arizona State Representative Regina E. Cobb, DDS",Regina E. Cobb 2020,≤100
1857848057772311,SiriusXM Entertainment,SiriusXM,≤100
160191644025128,Walton Family Foundation,WALTON FAMILY FOUNDATION INC,≤100
126855128568,FEBC (Far East Broadcasting Company),"FAR EAST BROADCASTING COMPANY, INC.",≤100
29883711738,Independent Women's Voice,Independent Women's Voice,≤100
2264090133834042,Invite Research,Precision Network,≤100
111324359048459,Dr. Roger Marshall,KANSANS FOR MARSHALL,≤100
124530924015,Hank Gilbert,HANK GILBERT FOR CONGRESS,≤100
352527958302,Israel on Campus Coalition,Israel on Campus Coalition,≤100
134452023239984,Human Coalition,Human Coalition,≤100
107523875954231,Danny Davis,Protect Our Winters,≤100
514649125971110,EDF Action Votes,EDF Action Votes INC,≤100
819607471729183,Dr. Al Gross for US Senate,DR. AL GROSS FOR U.S. SENATE,≤100
114349990014650,"Adam Ganz for District Court Judge, Dept. 3",Adam Ganz,≤100
10423517786,Harvard Business Review,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,≤100
103890001426406,Invest In WA Now,Invest in Washington Now,≤100
142370046577999,Shahid Buttar for Congress,Shahid Buttar for Congress Committee,≤100
372112866902781,Susan Mercado-Gudino for District 7,Susan Jane Gudino,≤100
114646533630729,Yes. Every Kid.,"yes. every kid, Inc.",≤100
107391351117812,National Women's Law Center Action Fund,National Women's Law Center Action Fund,≤100
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,≤100
192015461630968,Supporting Our Brave Veterans,"Marco Polo Publications, Inc.",≤100
109050054262331,Tucson Underrated,Real Voices Media,≤100
1526707030943680,Phoenix Dream Center,City Help Inc of Phoenix dba Phoenix Dream Center,≤100
113553048669158,Rick Scott,TEAM RICK SCOTT,≤100
182620315479,Plan International USA,Plan International USA,≤100
121308889733676,No on LR 130,Vote No on LR-130,≤100
1509931725996382,CAFE,"CAFE Studios, Inc.",≤100
262589367126101,The Tikvah Fund,TIKVAH FUND,≤100
2132239103548917,Every Last One,Every Last One,≤100
104504438466,Federal Voting Assistance Program - FVAP,Federal Voting Assistance Program,≤100
884608308247144,Armadillo Hat Company,Armadillo Hat Company,≤100
2248926178652887,Rural Arizona Engagement,Rural Arizona Engagement,≤100
8002590959,Rainforest Action Network,RAINFOREST ACTION NETWORK,≤100
526030407514426,Mitzi Epstein for AZ House,Mitzi Epstein for AZ.,≤100
1067862669969609,Council Member Charlie Odegaard,Charlie4Mayor,≤100
106201744062253,Leezah Sun,Leezah Sun AZ State Representative LD19,≤100
30139072158,CARE,CARE,≤100
110740242303537,CAVU,Climate Advocates Voces Unidas,≤100
247989131918,Earth Alerts,Earth Alerts News,≤100
251632675552663,Rigged: The Voter Suppression Playbook,American Issues Initiative,≤100
284946111858895,Debbie Mucarsel-Powell,DEBBIE FOR CONGRESS,≤100
971668776283950,PolicyEd,Hoover Institution,≤100
1977738355807406,Sharice For Congress,SHARICE FOR CONGRESS,≤100
544649299014023,Avalara MyLodgeTax,"AVALARA, INC.",≤100
102959799834968,Diane Mitsch Bush for Colorado,DIANE FOR COLORADO CD3,≤100
32975139631,If Americans Knew,If Americans Knew,≤100
186932688457686,CHNGE,CHNGE,≤100
6240652407,Young America's Foundation,YOUNG AMERICA'S FOUNDATION INC,≤100
286781440146,National Right to Life,"NATIONAL RIGHT TO LIFE COMMITTEE, INC.",≤100
233116802464,Independent Voter,Independent Voter Project,≤100
102753711574587,Election Day 2020,Abdullah Hesham Ahmed,≤100
2071229469789306,Katica Roy,"Pipeline Equity, Inc.",≤100
361650597855484,Jessica Yellin,News Not Noise,≤100
157684827655984,National Latino Research Center (NLRC),National Latino Research Center,≤100
83290028957,Care Net,CARE NET,≤100
199756330090514,Solar United Neighbors,Solar United Neighbors,≤100
105536127617594,The American Digest,The American Digest,≤100
64742342517,Hagee Ministries,"GLOBAL EVANGELISM, INC.",≤100
87199812705,Advocates for Youth,ADVOCATES FOR YOUTH INC,≤100
113502933787595,Patriots United,Local Growth Labs,≤100
120900338080194,César Chávez,Cesar Chavez for Arizona,≤100
117291256738521,Voter2Voter,Voter2Voter LLC,≤100
296295018082,AARP en Español,AARP,≤100
104510688080741,"North Carolina: To Be Safe, Vote Early",DSCC,≤100
138644937392,SEIU California,SEIU California,≤100
102315041409283,Horses in our Hands,In our Hands Action Fund,≤100
14440196673,Teamsters,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,≤100
1084856268238034,Trump Talking,Roberto None Lugo,≤100
11006419356,The Voice of the Martyrs - USA,"VOICE OF THE MARTYRS, INC., THE",≤100
669725606516932,Physicians for Informed Consent,PHYSICIANS FOR INFORMED CONSENT,≤100
153448568178288,Silkies,"Semper Silkies, LLC",≤100
30914589895,The International Fellowship of Christians and Jews,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",≤100
747783932079184,Jared Golden for Congress,COMMITTEE TO ELECT JARED GOLDEN,≤100
1721333671443168,Majority Forward,MAJORITY FORWARD,≤100
387930604581997,National Right to Life Victory Fund,National Right to Life Victory Fund,≤100
234628203317767,Made for Freedom,Made for Freedom,≤100
103106158056324,Clean Power for America,AMERICAN WIND ENERGY ASSOCIATION,≤100
305643856459460,Burgess Owens,Burgess 4 Utah,≤100
333206937546020,Save Schultz Meadow,Save Schultz Meadow,≤100
740835272633567,Scott Milne for Vermont,Scott Milne for Vermont,≤100
104732736288252,Caroline Gleich,Protect Our Winters,≤100
680549575421741,UnitedVoice.com,"Beachside Media, Inc.",≤100
332803374044043,Chris Bubser for Congress,CHRIS BUBSER FOR CONGRESS,≤100
109947294143213,Republicanstorefront,Republicanstorefront.com,≤100
101418304869160,"Mabelle Gummere for Arizona Legislature, District 10","Mabelle Gummere for Arizona Legislature, District 10",≤100
201956993160690,MRCTV,MEDIA RESEARCH CENTER,≤100
114128055303516,ProgressNow New Mexico,ProgressNow New Mexico,≤100
8416861761,TOMS,"TOMS SHOES, LLC",≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",≤100
142432192446984,David Horowitz Freedom Center,David Horowitz Freedom Center,≤100
131306317680000,Social Goods,"Social Goods, LLC",≤100
109146994191057,Ten with Palm,Daniel Frank Palm,≤100
1443127535947107,Save the Children Action Network,Save the Children Action Network,≤100
1806584769615273,Madison Ashley,Madison Ashley USA LLC,≤100
700558280309875,Sootchy App,Sootchy Inc,≤100
151757038879920,Alyse Galvin for Congress 2020,ALYSE FOR ALASKA,≤100
305894606423160,ParentsTogether,ParentsTogether,≤100
142836829093760,The American Constitutional Rights Union,Jorge Ernesto Amselle,≤100
140499052681592,Bank of the West,BANK OF THE WEST,≤100
7357041101,Tammy Baldwin,TAMMY BALDWIN FOR SENATE,≤100
960689780730203,Joe Basrawi,Joseph David Basrawi,≤100
29092950651,TED,These ads ran without a disclaimer,≤100
2024724794495270,Engage OC,Engage OC. Not authorized by a candidate or a committee controlled by a candidate. FPPC# 1415819,≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
127821707877,YWCA USA,"YWCA OF THE USA, NATIONAL BOARD (INC)",≤100
711478725532801,Civiqs,Civiqs,≤100
449816192500640,Shield Legal,"Shield Legal, LP",≤100
105157841248307,No Filter Politics,No Filter Politics,≤100
100529241600299,REP.CA,PICO California on behalf of Million Voters Project,≤100
519590768083165,Abby Finkenauer for Congress,FINKENAUER FOR CONGRESS,≤100
953113491536337,Black to the Future Action Fund,Black to the Future Action Fund,≤100
54820342268,National Association of Secondary School Principals (NASSP),NASSP,≤100
107297026677,Labor Council for Latin American Advancement (LCLAA),Labor Council for Latin American Advancement with Facebook ad Credits,≤100
101724361319410,Ronny Jackson for U.S. Congress TX-13,Texans for Ronny Jackson,≤100
12683623041,Society for Human Resource Management (SHRM),SOCIETY FOR HUMAN RESOURCE MANAGEMENT,≤100
409786973169158,Tru Earth,These ads ran without a disclaimer,≤100
21472760578,C-SPAN,C-SPAN,≤100
112459080622760,Church Prepared,Final Consults LLC,≤100
163737697799356,Justice Brett Busby,Brett Busby Campaign,≤100
103115651539543,State of American Democracy,State of American Democracy,≤100
94047978366,PCCC - BoldProgressives.org,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,≤100
305894606423160,ParentsTogether,These ads ran without a disclaimer,≤100
361960287311696,Better Medicare Alliance,"Better Medicare Alliance, Inc",≤100
109536287551897,Yes on Measure PM,CITIZENS FOR SAFE ACCESS 2020,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
890211087785055,New Mexico Senate Democrats,New Mexico Senate Democrats,≤100
100137754724934,Trump 2020 Supporters,Proud Right Winger,≤100
17203056985,Partners In Health,Partners In Health,≤100
295770857135853,Sharon for Education,Sharon Barbara Thomas,≤100
29770886815,Marijuana Policy Project,MARIJUANA POLICY PROJECT,≤100
313163945066,U.S. Bank,U.S. BANCORP,≤100
169687486427698,Jentezen Franklin,FREE CHAPEL WORSHIP CENTER,≤100
501268180023938,Ann Ravel for CA State Senate,Ann Ravel for Senate 2020,≤100
116972593494,InMaricopa,85239.com LLC DBA as InMaricopa.com,≤100
244554749685,National Congress of American Indians,NATIONAL CONGRESS OF AMERICAN INDIANS OF THE UNITED STATES AND ALASKA INC,≤100
811235738899569,Alleyoop,"Alleyoop, Inc",≤100
205668619901,Arizona School Boards Association,Arizona School Boards Association,≤100
22426379899,Workman Publishing,WORKMAN PUBLISHING CO. INC.,≤100
404929222888251,Conservation Colorado,Conservation Colorado,≤100
156878802610,Voter Choice Arizona,Voter Choice Arizona,≤100
152264148166020,Moms Clean Air Force,Moms Clean Air Force,≤100
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",≤100
102067074959943,AZ Latino Parenting,Real Voices Media,≤100
102623514885346,Vote Your Faith,Christopher Alan Leader,≤100
110418074072575,Catherine Ripley for Governing Board,Catherine Ripley for Governing Board,≤100
109259090549237,Yes on National Popular Vote,Yes on National Popular Vote,≤100
1420119678080729,EveryDistrict,EVERYDISTRICT,≤100
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,≤100
143986912311328,University of Vermont Continuing and Distance Education,University of Vermont,≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
299907453682524,American Legacy Center,American Legacy Center,≤100
258122005141,The Climate Center,The Climate Center,≤100
370657382416,Stanley Black & Decker,"STANLEY BLACK & DECKER, INC.",≤100
1964542857198330,Wendy Garcia For AZ House LD22,Wendy Garcia for State Representative,≤100
106047474556294,Latina Health Issues in times of COVID,Real Voices Media,≤100
7670069196,Searchlight Pictures,Searchlight Pictures,≤100
160630887998827,Let Them Live,Let Them Live,≤100
281884085611820,Tedra Cobb,COMMITTEE TO ELECT TEDRA COBB,≤100
108029674299216,We The People,We The People,≤100
114386721939978,The Made in America Store,Made In America Store,≤100
112164673854264,Living Patriotically,Living Patriotically,≤100
15685534742,Portugal. The Man,Atlantic Records,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,≤100
100731551753169,Navajos for Trump,Turning Point Action,≤100
465483726908192,iVote,iVote Civic Education Fund,≤100
1613289982270065,Choose Courage Foundation,Choose Courage Foundation,≤100
587492097959347,Orange County Registrar of Voters,Orange County Registrar of Voters,≤100
105283560949571,Trump 2024 Film,2024 LLC,≤100
570524446405979,Only Human,Only Human,≤100
109982877529134,Defend American Democracy,Defend American Democracy,≤100
130486937013462,Arizona LD 17 - Democrats,LD 17 Democrats,≤100
1646823955646308,Mike Donovan,NEXUS SERVICES INC,≤100
1295279420598401,Victoria Spartz,VICTORIA SPARTZ FOR CONGRESS,≤100
151297638887120,Upswell,Independent Sector,≤100
86937680702,Norton,NortonLifeLock Inc.,≤100
7219151423,The Fund for American Studies (TFAS),The Fund for American Studies,≤100
223008867858902,American Action News,American Action News,≤100
113110137118723,Collectible Currency,Proud Patriots,≤100
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,≤100
8895898655,Rainforest Alliance,"RAINFOREST ALLIANCE, INC.",≤100
103135861086468,Tyree for LD22 State Senate,Sarah Tyree,≤100
116116146886615,Fortaleza NC,Fortaleza,≤100
166471303706,OkCupid,"MATCH GROUP, LLC",≤100
1053453228010578,GO Public Schools Advocates West Contra Costa,"West Contra Costa Kids Can, sponsored by GO Public Schools Advocates. Committee major funding from: Ronald Nahas, Stephen Chamberlin",≤100
129278807814364,Women of Welcome,Welcome.,≤100
83865976093,Truthout,TRUTHOUT,≤100
119006106155684,PI Energy,Pi Energy,≤100
106524727819174,True Patriot Supply Co.,True Patriot Supply Co,≤100
515881025140911,Parks Project,Parks Project,≤100
207549645977714,Families Belong Together,Families Belong Together,≤100
181924628560212,SumOfUs,SumOfUs,≤100
408250066356,Bill O'Reilly,"Bill Me, Inc.",≤100
35715544220,Stand.earth,STAND,≤100
103911824657671,Health Insurance,Michael Melen,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
520067531819728,The Saguaro,Real Voices Media,≤100
105202730827149,Michael Moore for Commissioner,Michael Moore for Commissioner,≤100
112839910387073,Tim Bohen for Oro Valley,Bohen 4 OV,≤100
203330919857759,All On The Line,National Redistricting Action Fund,≤100
111929257296374,So you want to be a small business owner?,Real Voices Media,≤100
460844281074800,Tiny Trump,Eric Corriel Studios LLC,≤100
113580317131604,Back to Your Health,Real Voices Media,≤100
151806309501,"City Government of Prescott, Arizona",City Government of Prescott,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
290851614930809,Combat AntiSemitism,Combat Anti-Semitism,≤100
102707767976896,Liberty Patriots USA,"Gentry Hardy Holdings, LP",≤100
113669283796631,Open Cal Now,OpenCalNow,≤100
104877624675625,The Teachers' Classroom,Real Voices Media,≤100
1653251174924652,Fuzzu,Fuzzu,≤100
36474716066,Color Of Change,ColorofChange.org,≤100
170591064699,Southern Poverty Law Center,"SOUTHERN POVERTY LAW CENTER, INC., THE",≤100
123624513983,The Western Journal,The Western Journal,≤100
100933491742784,Alimentando tu Cartera,Real Voices Media,≤100
100641281773104,AZ Latinx Mental Health,Real Voices Media,≤100
231154884924705,AboutTrump.org - and Biden,A MARK FOUNDATION,≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC.",≤100
102224157947047,NOFWA,NOFWA,≤100
101352851565699,Somos PAC,SOMOS PAC,≤100
394817334402124,2020 Trump Bill,Innovative Ecomm LLC,≤100
101464921262312,Alaina for Congress 2020,Alaina Shearer for Congress,≤100
210357995667559,The National Memo,The National Memo,≤100
34701792581,EWTN,Eternal Word Television Network,≤100
87777747127,Greg Palast,Palast Investigative Fund,≤100
109894877501594,Steve Daines Follows The Money,DSCC,≤100
1082522201878539,Gina Ortiz Jones for Congress,GINA ORTIZ JONES FOR CONGRESS,≤100
1681120172099567,Libertarian Candidates,Libertarian Candidate,≤100
333081284065216,Brynne Kennedy for Congress,BRYNNE KENNEDY FOR CONGRESS,≤100
108183941006990,Inmigrante Empoderado,Real Voices Media,≤100
1852520761657982,4ocean,4ocean,≤100
152561628240904,SEIU PA State Council,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),≤100
105561217523274,The_Dispatch,"Dispatch Media, Inc.",≤100
262905633727,Los Angeles Mission,"Los Angeles Mission, Inc.",≤100
112043050446693,Together for 2020,Left of Center PAC,≤100
102745147891580,Trump Coolers,Trump Coolers,≤100
105242371278158,Cara Schnepf Steiner Mesa Public Schools Governing Board,Cara Schnepf Steiner for Mesa School Board,≤100
119688769736908,AZ Post-9/11 Vets,Real Voices Media,≤100
104637204719151,Making It Work One Day At A Time,Real Voices Media,≤100
1596671280578981,Schools & Communities First,Schools and Communities First,≤100
38234604057,PEN America,PEN AMERICAN CENTER INC,≤100
357554791340788,Liker,Omar Rivero,≤100
111730003720639,The Committee to Elect Sara Dayani,The Committee to Elect Sara Dayani,≤100
100913511744912,Tech My Life,Real Voices Media,≤100
107226350977260,Rookie,Rookie,≤100
210277954204,The Young Turks,"The Young Turks, Inc.",≤100
103939198090133,Elect Attorney Michael Irish for Justice of the Peace - Moon Valley,Michael Brandon Irish,≤100
267719913325627,Friends of Flagstaff's Future,Friends of Flagstaff's Future,≤100
114547593703153,Planty of Plants,Real Voices Media,≤100
134275060386,DAV,DISABLED AMERICAN VETERANS,≤100
111043430738571,"Our Space, Our Voice",Real Voices Media,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
206372732710668,Working Michigan,Working Michigan PAC,≤100
315151565831,Ascension,Ascension Press,≤100
101281925020337,Turnout100,Turnout100,≤100
1560105467624797,Generation180,Generation180,≤100
1487185301595755,Wish Local,CONTEXTLOGIC INC.,≤100
904415629900364,Save Our Roadless Forests,Save our Roadless Forests,≤100
111983347290961,Helping Hand Arizona,Real Voices Media,≤100
832107710207069,Pam Keith FL,Committee to Elect Pam Keith,≤100
109010407171240,Latinx Voter Committee of the Coconino County Democratic Party,Coconino County Democratic Party,≤100
857503331288785,Swing Left Maricopa Co.,Swing Left Maricopa,≤100
162532487228467,Myomo,These ads ran without a disclaimer,≤100
116165396887522,Stay Calm and Craft On,Real Voices Media,≤100
32582320449,CMMB,CATHOLIC MEDICAL MISSION BOARD INC,≤100
119250323244448,Copper Cactus,Real Voices Media,≤100
104086631422251,You Got The Job,Real Voices Media,≤100
111718154004046,Elevate Education,Real Voices Media,≤100
130945114804,World Jewish Congress,WORLD JEWISH CONGRESS AMERICAN SECTION INC,≤100
422008131240977,Equality Florida Action PAC,EQUALITY FLORIDA ACTION PAC INC,≤100
110055420813349,Pride of South Phoenix,Real Voices Media,≤100
110828620426941,Roger Polack for Congress,ROGER FOR WISCONSIN,≤100
839073729808623,Hillary Scholten,SCHOLTEN FOR CONGRESS,≤100
100244341832580,LGBTQ Hacks,Real Voices Media,≤100
814260155318929,The Fairness Project,The Fairness Project,≤100
1255514891283096,RGA Right Direction PAC,RGA RIGHT DIRECTION PAC,≤100
836826976517252,International Christian Embassy Jerusalem - USA,"International Christian Embassy Jerusalem - USA, Inc.",≤100
1268410219898273,Tango Tango,Tango Tango Inc,≤100
106647317829643,"Now what, Arizona?",Real Voices Media,≤100
19420215926,CNSNews.com,MEDIA RESEARCH CENTER,≤100
174009339411865,SmartNews,"SmartNews International, Inc.",≤100
109709397469494,Dignity Unbound,Dignity Unbound,≤100
525697187442438,The Leukemia & Lymphoma Society - Advocacy,"LEUKEMIA & LYMPHOMA SOCIETY, INC., THE",≤100
1837115116571746,Topic,"First Look Productions, Inc",≤100
1622717057978219,Paul Deasy for Flagstaff Mayor,Paul Deasy for Flagstaff Mayor,≤100
963484097022829,Thrivent Mutual Funds,Thrivent,≤100
101278694809805,Meme2020,Meme2020,≤100
130848666099,Business Forward,Business Forward Inc.,≤100
112366897293626,Foodie_Fans,Real Voices Media,≤100
106099611222239,Arizona Beautiful - Rediscover It,Real Voices Media,≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,≤100
2046092952294722,Lucy McBath for Congress,FRIENDS OF LUCY MCBATH,≤100
100450853327826,Grand Canyon State Electric Cooperative Association,Grand Canyon State Electric Cooperative Association,≤100
356880718518730,Joseph Chaplik for Arizona House - LD 23,Joseph Chaplik LD 23,≤100
116026255150158,Pima County Democratic Party,Pima County Democratic Party,≤100
84258068778,FIRM Action,Center for Community Change Action,≤100
24368700098,Illinois Republican Party,Illinois Republican Party,≤100
183424985463330,Joe Cunningham,JOE CUNNINGHAM FOR CONGRESS,≤100
1439364926329185,Animal Matters,Animal Matters,≤100
245284549333866,ASMDSS,ASMDSS,≤100
107810891100865,American Store,These ads ran without a disclaimer,≤100
69039563201,Open Doors USA,"OPEN DOORS WITH BROTHER ANDREW, INC.",≤100
24470472733,The Trevor Project,The Trevor Project,≤100
1413682351987764,Andy Kim for Congress,ANDY KIM FOR CONGRESS,≤100
134323820585259,Black Voters Matter,Black Voters Matter Fund Inc,≤100
357750373755,National Domestic Workers Alliance,National Domestic Workers Alliance,≤100
35934433579,Arizona Capitol Times,Arizona Capitol Times,≤100
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
8719774366,Complex,"Complex Media, Inc",≤100
128716440866482,Adam Milstein,Adam Milstein,≤100
156919911022572,Steven Horsford,NEVADANS FOR STEVEN HORSFORD,≤100
103133618140202,Marked By COVID,Marked By COVID,≤100
380150085350039,Justice Ken Wise,Friends of Justice Ken Wise,≤100
13867925345,Equality Florida,Equality Florida,≤100
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",≤100
103046977892124,Adam Christensen For Congress,ADAM J CHRISTENSEN FOR CONGRESS,≤100
514167322309353,Dan Crenshaw,Dan Crenshaw for Congress,≤100
78420171887,Sailors for the Sea,SAILORS FOR THE SEAINC,≤100
43609808159,Happy Family Organics,Happy Family Organics,≤100
7209432197,Chris Coons,CHRIS COONS FOR DELAWARE,≤100
2256321067930356,Liberteeclub,libertyteeshop,≤100
1316372698453411,Alexandria Ocasio-Cortez,THE SQUAD VICTORY FUND,≤100
153678684700451,American Investment Council,AMERICAN INVESTMENT COUNCIL,≤100
1781731108749356,Eli Electric Vehicles,Eli Electric Vehicles Inc.,≤100
102564128179023,Truth to Power,TRUTH TO POWER,≤100
149366465128820,Nicole Galloway,Nicole Galloway for Missouri,≤100
661744180680367,National Police Association,"NATIONAL POLICE ASSOCIATION, INC.",≤100
698400060189827,Dan Sullivan,Alaskans for Sullivan,≤100
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",≤100
137204467768383,Rama Trauma Trump,Mark Laxer,≤100
48837932638,Montana Democratic Party,Montana Democratic Party,≤100
288110884600563,Lean In,"Sheryl Sandberg & Dave Goldberg Family Foundation d/b/a LeanIn.Org, LLC",≤100
598720023670599,Jennifer Carroll Foy,Jennifer Carroll Foy for Governor,≤100
102389457864860,Treehuggers Bracelets,ECOMX LLC,≤100
112333396969405,Jim Bognet,Bognet for Congress,≤100
102406998270920,Count Every Hero,RepresentUs,≤100
101888608186192,MedicalCommunitynet,Medical Community LLC,≤100
119396249632285,Our Common Purpose,Our Common Purpose,≤100
723136714746586,The Common Ground Project,"The Common Ground Project, Inc",≤100
50711561090,Muslim Advocates,MUSLIM ADVOCATES,≤100
102413723172970,Nick Adams,Nick Adams,≤100
540707072979860,Brian Maryott,MARYOTT FOR CONGRESS,≤100
1323161541032507,For Our Future FL,FOR OUR FUTURE,≤100
1613516851999536,Sunrise Movement,Sunrise,≤100
26984327514,NYU Tandon School of Engineering,NYU Tandon School of Engineering,≤100
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,≤100
