Page ID,Page Name,Disclaimer,Amount Spent (USD)
51764830747,Piedmont Environmental Alliance,Piedmont Environmental Alliance,≤100
143089732792,Marsha Blackburn,Blackburn Tennessee Victory Fund,≤100
872842866161157,One Nation Design,One Nation Design,≤100
1156676274461345,Mikie Sherrill,MIKIE SHERRILL FOR CONGRESS,≤100
201956993160690,MRCTV,MEDIA RESEARCH CENTER,≤100
108281434237351,UBS Financial Services Inc.,UBS Financial Services,≤100
740835272633567,Scott Milne for Vermont,Scott Milne for Vermont,≤100
174009339411865,SmartNews,"SmartNews International, Inc.",≤100
103798138092116,All In For South Carolina,DEMOCRATIC PARTY OF SOUTH CAROLINA,≤100
102389388065868,Campaign to Elect Cindy Deporter,Committee to Elect Cindy Deporter,≤100
216311481960,Bill Gates,Bill Gates,≤100
105624247754904,More in Common,More in Common,≤100
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,≤100
114194368952192,Shelley Dickerson,Shelley Leonard Dickerson,≤100
6787988478,Physicians for Human Rights,"PHYSICIANS FOR HUMAN RIGHTS, INC.",≤100
112264937230428,Better Ballot North Carolina,John Newton Underwood,≤100
30139072158,CARE,CARE,≤100
258122005141,The Climate Center,The Climate Center,≤100
1857848057772311,SiriusXM Entertainment,SiriusXM,≤100
109567450764819,Meg Gorman for Congress,Meg for Congress,≤100
421984214596834,North Carolina Renewal Project,Vineyard Outreach America,≤100
120672631308765,Center for Family Violence Prevention,CENTER FOR FAMILY VIOLENCE PREVENTION,≤100
267893966712021,Transylvania County Democratic Party,TRANSYLVANIA COUNTY DEMOCRATIC,≤100
108081134370544,Joel Shores for Board of Education,Joel Robert Shores Jr.,≤100
102413723172970,Nick Adams,Nick Adams,≤100
361960287311696,Better Medicare Alliance,"Better Medicare Alliance, Inc",≤100
780941275347834,Ilhan Omar,ILHAN FOR CONGRESS,≤100
130882810308851,"The Law Offices of Jason E. Taylor, PC","The Law Offices of Jason E. Taylor, P.C.",≤100
29697575576,Paralyzed Veterans of America,PARALYZED VETERANS OF AMERICA,≤100
114386721939978,The Made in America Store,Made In America Store,≤100
1323161541032507,For Our Future FL,FOR OUR FUTURE,≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
6428288402,Kiva,KIVA MICROFUNDS,≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,≤100
370657382416,Stanley Black & Decker,"STANLEY BLACK & DECKER, INC.",≤100
8719774366,Complex,"Complex Media, Inc",≤100
1450446688518118,Bob Byrd for Alamance County Commissioner 2020,Committee To Elect Bob Byrd,≤100
143986912311328,University of Vermont Continuing and Distance Education,University of Vermont,≤100
123838185676931,Quinn Nystrom for Congress,Quinn Nystrom for Congress,≤100
267180743723148,National Geographic Society,National Geographic Society,≤100
242679302418244,Denison Forum,Denison Ministries,≤100
29883711738,Independent Women's Voice,Independent Women's Voice,≤100
170591064699,Southern Poverty Law Center,"SOUTHERN POVERTY LAW CENTER, INC., THE",≤100
1048486145183452,We Testify,We Testify,≤100
153448568178288,Silkies,"Semper Silkies, LLC",≤100
7670069196,Searchlight Pictures,Searchlight Pictures,≤100
102171054629844,Clark Pope for NC House 11,Clark Pope for NC House 11,≤100
69039563201,Open Doors USA,"OPEN DOORS WITH BROTHER ANDREW, INC.",≤100
1354622541311687,Dr. Kim Schrier,DR KIM SCHRIER FOR CONGRESS,≤100
2046092952294722,Lucy McBath for Congress,FRIENDS OF LUCY MCBATH,≤100
30914589895,The International Fellowship of Christians and Jews,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",≤100
376250065793807,Citizens for Responsible Energy Solutions,Citizens for Responsible Energy Solutions,≤100
1646823955646308,Mike Donovan,NEXUS SERVICES INC,≤100
628891490457484,Nancy Mace,Nancy Mace for Congress,≤100
105536127617594,The American Digest,The American Digest,≤100
230404691684651,ihavearighttovote,I Have A Right,≤100
82016474491,Cleveland County Republican Party,Cleveland County Republican Party,≤100
13867925345,Equality Florida,Equality Florida,≤100
111892670610842,Political AF,wowengraving,≤100
42097334902,Southern Coalition for Social Justice,Southern Coalition for Social Justice,≤100
8002590959,Rainforest Action Network,RAINFOREST ACTION NETWORK,≤100
88420987112,Gaston County Republican Party,The Gaston County Republican Party,≤100
100366414931423,Repustar,Repustar Inc.,≤100
947348891946599,Michael Waltz,MICHAEL WALTZ FOR CONGRESS,≤100
1084856268238034,Trump Talking,Roberto None Lugo,≤100
329488237393840,NextGen North Carolina,NEXTGEN CLIMATE ACTION COMMITTEE,≤100
19342050934,Leadership Institute,LEADERSHIP INSTITUTE INC,≤100
700558280309875,Sootchy App,Sootchy Inc,≤100
496696933682736,Jeff Merkley,JEFF MERKLEY FOR OREGON,≤100
514649125971110,EDF Action Votes,EDF Action Votes INC,≤100
231154884924705,AboutTrump.org - and Biden,A MARK FOUNDATION,≤100
325578590837480,Protect Our Care,Sixteen Thirty Fund,≤100
101539061356562,Terri Wells for Commissioner,Terri Wells for Commissioner,≤100
192015461630968,Supporting Our Brave Veterans,"Marco Polo Publications, Inc.",≤100
114885646899438,Mr. 45th,Clush,≤100
186932688457686,CHNGE,CHNGE,≤100
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",≤100
836826976517252,International Christian Embassy Jerusalem - USA,"International Christian Embassy Jerusalem - USA, Inc.",≤100
111783969059,Tony Robbins,These ads ran without a disclaimer,≤100
129278807814364,Women of Welcome,Welcome.,≤100
177820122658949,Marlin & Saltzman,Marlin & Saltzman,≤100
160630887998827,Let Them Live,Let Them Live,≤100
1472496323054612,It's About Time Mets: Elevating Metastatic Cancer Stories,GILDA'S CLUB CHICAGO,≤100
183424985463330,Joe Cunningham,JOE CUNNINGHAM FOR CONGRESS,≤100
134323820585259,Black Voters Matter,Black Voters Matter Fund Inc,≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",≤100
120167766006,FanDuel,These ads ran without a disclaimer,≤100
2410084349217985,Living Facts,"Living Facts, an initiative of The Pew Charitable Trusts",≤100
497081420632330,Dr. Hiral Tipirneni,HIRAL FOR CONGRESS,≤100
100178704952369,Page Lemel and Mike Hawkins for County Commissioner,Page Lemel and Mike Hawkins for County Commissioner,≤100
56332452163,AMA Patients Action Network,American Medical Association,≤100
36474716066,Color Of Change,ColorofChange.org,≤100
102846578201457,Brenda George for Judge,Committee to Elect Brenda George,≤100
223008867858902,American Action News,American Action News,≤100
157684827655984,National Latino Research Center (NLRC),National Latino Research Center,≤100
112223103633036,Helena Wallin-Miller - MCS Board of Education,Helena Wallin-Miller Committee To Elect,≤100
711478725532801,Civiqs,Civiqs,≤100
1295279420598401,Victoria Spartz,VICTORIA SPARTZ FOR CONGRESS,≤100
119211622812975,"Advance Georgia, Inc","Advance Georgia, Inc.",≤100
114646533630729,Yes. Every Kid.,"yes. every kid, Inc.",≤100
109256880843582,Black N Boujee,Real Voices Media,≤100
126855128568,FEBC (Far East Broadcasting Company),"FAR EAST BROADCASTING COMPANY, INC.",≤100
1393911800825140,OZY,OZY Media Inc,≤100
544649299014023,Avalara MyLodgeTax,"AVALARA, INC.",≤100
669725606516932,Physicians for Informed Consent,PHYSICIANS FOR INFORMED CONSENT,≤100
113669283796631,Open Cal Now,OpenCalNow,≤100
515881025140911,Parks Project,Parks Project,≤100
470123833024708,Constitutional Rights PAC,CONSTITUTIONAL RIGHTS PAC,≤100
305643856459460,Burgess Owens,Burgess 4 Utah,≤100
2373719012898331,Ron Humphries 4 Cleveland County School Board,Ronald Eugene Humphries,≤100
278703415666824,Jeremy Jones,Protect Our Winters Action Fund,≤100
160484230634663,National Urban Indian Family Coalition,National Urban Indian family Coalition with Facebook Ad Credits,≤100
108418247595956,Getting it Right,Real Voices Media,≤100
1682876188698809,United for Respect,United for Respect,≤100
113502933787595,Patriots United,Local Growth Labs,≤100
112378316832885,Better PA,"Better Pennsylvania, Inc.",≤100
819607471729183,Dr. Al Gross for US Senate,DR. AL GROSS FOR U.S. SENATE,≤100
18492769291,Faithful America,Faithful America,≤100
305894606423160,ParentsTogether,These ads ran without a disclaimer,≤100
167574443305153,League of Women Voters of Asheville-Buncombe County,League of Women Voters of Asheville-Buncombe County,≤100
109984394118472,Mask Exemption Cards,Mask Exemption Cards,≤100
10766454479,Republican Party of Florida,REPUBLICAN PARTY OF FLORIDA,≤100
408250066356,Bill O'Reilly,"Bill Me, Inc.",≤100
2295062210811244,Coalition for American Veterans,COALITION FOR AMERICAN VETERANS POLITICAL ACTION COMMITTEE,≤100
83290028957,Care Net,CARE NET,≤100
110124618713,American Principles Project,AMERICAN PRINCIPLES PROJECT PAC,≤100
74697123892,SEIU MN State Council,SEIU MN State Council,≤100
1013558392124611,One Vote,One Vote Productions LLC,≤100
103347527861405,Fred Von Canon for NC House,Committee to Elect Fred Von Canon,≤100
101538638341995,NC Fathers,Real Voices Media,≤100
562149327457702,Andrew Yang,Humanity Forward,≤100
39910576365,National Alliance for Public Charter Schools,NATIONAL ALLIANCE FOR PUBLIC CHARTER SCHOOLS,≤100
104539591248559,Terence Priester,Terence For Durham,≤100
737686089933715,Conservative Collections,Mainline Media Group,≤100
601108943431836,The Flip Side,TFS Inc,≤100
101914134810603,Victoria Fox for NC Senate 50th,Victoria Mae Fox,≤100
218020061613734,UBS,UBS Financial Services Inc.,≤100
111324359048459,Dr. Roger Marshall,KANSANS FOR MARSHALL,≤100
115697119813123,Kennedy for NC House,Kennedy For NC House,≤100
592347634460462,Partnership for America's Health Care Future,Partnership for America's Health Care Future,≤100
103937071420441,Charlotte Citizen,Charlotte Citizen,≤100
151297638887120,Upswell,Independent Sector,≤100
43609808159,Happy Family Organics,Happy Family Organics,≤100
262589367126101,The Tikvah Fund,TIKVAH FUND,≤100
105561217523274,The_Dispatch,"Dispatch Media, Inc.",≤100
326974419055,Xfinity,COMCAST CORPORATION,≤100
102315041409283,Horses in our Hands,In our Hands Action Fund,≤100
1806584769615273,Madison Ashley,Madison Ashley USA LLC,≤100
100611394719810,Kelli London for Franklin County Commissioner-District 1,Citizens for Kelli London,≤100
723136714746586,The Common Ground Project,"The Common Ground Project, Inc",≤100
222747707788386,Gaston County Elections,Gaston County Board of Elections,≤100
278355662356517,BallotReady,"BallotReady, Inc",≤100
102224157947047,NOFWA,NOFWA,≤100
234628203317767,Made for Freedom,Made for Freedom,≤100
450341751819701,Terence Everitt - NC House District 35,Terence Everitt for NC House,≤100
281312429284144,Tees Distributions,Tees Distributions,≤100
1977738355807406,Sharice For Congress,SHARICE FOR CONGRESS,≤100
152315634778510,UsAgainstAlzheimer’s,UsAgainstAlzheimer's,≤100
1681120172099567,Libertarian Candidates,Libertarian Candidate,≤100
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,≤100
360303722260,Kathleen Williams,KATHLEEN WILLIAMS FOR MONTANA,≤100
106609694534298,Bootlicker Bingo,BIG NUDGE PAC,≤100
281884085611820,Tedra Cobb,COMMITTEE TO ELECT TEDRA COBB,≤100
124530924015,Hank Gilbert,HANK GILBERT FOR CONGRESS,≤100
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,≤100
83865976093,Truthout,TRUTHOUT,≤100
278270926297798,Select Justice,"Select Justice, LLC",≤100
546066468753446,Black Health Matters,BLACK HEALTH MATTERS FOUNDATION INC,≤100
111173087317719,"Okay, Queen",Real Voices Media,≤100
1129514533900457,Mike Silver for Judge,Mike Silver for Judge,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
18079407397,CPAC 2020,Conservative Political Action Conference,≤100
811235738899569,Alleyoop,"Alleyoop, Inc",≤100
1024984580892392,Josh Gottheimer for Congress,JOSH GOTTHEIMER FOR CONGRESS,≤100
207752549279845,Refugee Council USA,"CHURCH WORLD SERVICE, INC.",≤100
304729850306845,Stamps to Students,Stamps To Students,≤100
90498769709,Edenpure,EdenPURE®,≤100
106572950040377,Max Rose,MAX ROSE FOR CONGRESS,≤100
102745147891580,Trump Coolers,Trump Coolers,≤100
166495790533335,American Population Panel,CHRR,≤100
11918108948,African Wildlife Foundation,AFRICAN WILDLIFE FOUNDATION,≤100
107391351117812,National Women's Law Center Action Fund,National Women's Law Center Action Fund,≤100
1605226979725996,State Representative Nick Duran,"Nick Duran, Democrat, for Florida House",≤100
109205663852133,Southern Sustainability,Resource Media,≤100
357750373755,National Domestic Workers Alliance,National Domestic Workers Alliance,≤100
70995214846,Business Roundtable,Business Roundtable,≤100
102610794850478,Loving Hands,Real Voices Media,≤100
288110884600563,Lean In,"Sheryl Sandberg & Dave Goldberg Family Foundation d/b/a LeanIn.Org, LLC",≤100
171287339973880,LCV Victory Fund,"LCV Victory Fund, 202-785-8683, and not authorized by any candidate or candidate’s committee",≤100
276076196388914,Coffee & Pan Dulce Show,Coffee & Pan Dulce Show,≤100
241341915984890,Horry County Democratic Party,Horry County Democratic Party,≤100
142432192446984,David Horowitz Freedom Center,David Horowitz Freedom Center,≤100
286051644800463,Todd Harris for Surry County Register of Deeds 2020,William Todd Harris,≤100
109281763853669,Solomon for Judge,The Committee to Elect William Solomon,≤100
181924628560212,SumOfUs,SumOfUs,≤100
149366465128820,Nicole Galloway,Nicole Galloway for Missouri,≤100
590322164393637,Joyce Krawiec for NC Senate,Joyce Krawiec for NC Senate,≤100
905962876138436,United Brotherhood of Carpenters and Joiners of America,United Brotherhood of Carpenters and Joiners of America,≤100
1088950287806118,Climate Hustle 2,CFACT,≤100
104265147759897,Elect Dorian Palmer,Elect Dorian Palmer,≤100
100766588080800,Lazzara for NC Senate,Lazzara For NC Senate,≤100
334708549970099,"Ravi Chandra, Writer and Psychiatrist",Ravi Chandra,≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
163737697799356,Justice Brett Busby,Brett Busby Campaign,≤100
9394693002,Bloomberg LP,Bloomberg LP,≤100
156955444413022,Radical,RADICAL INC,≤100
104396067960339,Black Political Caucus of Cabarrus County,Black Political Caucus of Cabarrus,≤100
404929222888251,Conservation Colorado,Conservation Colorado,≤100
109947294143213,Republicanstorefront,Republicanstorefront.com,≤100
1106859749348899,Brody Leven,Protect Our Winters,≤100
103597034685122,Vote Like A Madre,LATINO VICTORY PROJECT,≤100
313163945066,U.S. Bank,U.S. BANCORP,≤100
370939753393588,Invest in Education Arizona,Invest in Education. (Sponsored by AEA and Stand for Children). Not authorized by any candidate.,≤100
45758312413,Black Public Media,Black Public Media,≤100
521724168022827,"Ckezepis Law, PLLC","Ckezepis Law, PLLC",≤100
249276273228,Phil Scott for Vermont,Phil Scott For Vermont,≤100
963484097022829,Thrivent Mutual Funds,Thrivent,≤100
868405419972384,The Outrage,The Outrage,≤100
100722588135068,Alan Swain For Congress,SWAIN FOR CONGRESS,≤100
7962229886,Environmental Working Group,ENVIRONMENTAL WORKING GROUP,≤100
646725735344967,New Hanover County Democratic Party,Lani Marie Hashimoto,≤100
107109947803536,Analyzing America,Gregory Lawrence Burright,≤100
1306899329354286,James D. Gailliard,Citizens to Elect James D. Gailliard,≤100
1526736227567131,TrueCoverage,True Coverage,≤100
168109446538119,St. Martin's Press,Macmillan Publishing,≤100
112469550225125,Barbara Strang for County Commissioner,Barbara Camille Strang,≤100
1799282383731277,TwoSeventy,Political Games Inc.,≤100
105458184606384,Students for Justice Internship Program,Center for Common Ground,≤100
271795966224576,"Steve Morris, Cabarrus County Commissioner",Committee for Elect Steve Morris,≤100
112043050446693,Together for 2020,Left of Center PAC,≤100
17203056985,Partners In Health,Partners In Health,≤100
103133618140202,Marked By COVID,Marked By COVID,≤100
856208611420219,Christina Finello,FINELLO FOR CONGRESS,≤100
101888608186192,MedicalCommunitynet,Medical Community LLC,≤100
119006106155684,PI Energy,Pi Energy,≤100
497348647140658,Point Source Youth,Point Source Youth,≤100
514167322309353,Dan Crenshaw,Crenshaw For Congress,≤100
166471303706,OkCupid,"MATCH GROUP, LLC",≤100
589178731746528,Rebellion PAC,Rebellion PAC,≤100
689547608156721,The Burial Solution,Courtney Rae Cattran,≤100
2256321067930356,Liberteeclub,libertyteeshop,≤100
87777747127,Greg Palast,Palast Investigative Fund,≤100
163684173651518,SEIU Local 2015,SEIU LOCAL 2015,≤100
123963360928,SiriusXM,SIRIUS XM RADIO INC.,≤100
103186421483396,OuchMoments,"Ouchmoments, LLC.",≤100
101176014673943,Michelle for Kansas,MICHELLE FOR KANSAS,≤100
7341997111,Conservation International,Conservation International,≤100
221626961244936,Scott Lassiter for Wake County Soil and Water Conservation Supervisor,Committee to Elect Scott Lassiter,≤100
785436921608672,Elect Ana Maria Rodriguez,Ana Maria Rodriguez Campaign,≤100
213687698658,Americans for Prosperity Foundation,Americans for Prosperity Foundation,≤100
12185972707,350.org,350 ORG,≤100
103334431208895,Cecelia Surratt for North Carolina House of Representatives - District 86,Committee To Elect Cecelia Surratt For NC House Of Representative District 86,≤100
443692999143385,"Dummit Fradin, Attorneys at Law","Dummit Fradin, Attorneys at Law",≤100
1852520761657982,4ocean,4ocean,≤100
1613516851999536,Sunrise Movement,Sunrise,≤100
134275060386,DAV,DISABLED AMERICAN VETERANS,≤100
1443127535947107,Save the Children Action Network,Save the Children Action Network,≤100
530113013791520,American Kratom Association,American Kratom Association,≤100
8936818385,Accuracy in Media,"ACCURACY IN MEDIA, INC",≤100
113009803570948,Munger for NCGA District 34,Committee to Elect Michael C. Munger,≤100
101256658159635,Steven DiFiore for NC Governor,Campaign to Elect Steven DiFiore,≤100
228309107229653,Miami-Dade Democrats,Miami-Dade County Democratic Executive Committee,≤100
331037760381749,Sierra Magazine,SIERRA CLUB,≤100
680549575421741,UnitedVoice.com,"Beachside Media, Inc.",≤100
79820371749,Ayanna Pressley,THE COMMITTEE TO ELECT AYANNA PRESSLEY,≤100
111035574006947,Vote Greg Hahn,Gregory Russell Hahn,≤100
112164673854264,Living Patriotically,Living Patriotically,≤100
487296634750429,Elect Karen Fann,Elect Karen Fann LD1 Senate,≤100
646725735344967,New Hanover County Democratic Party,New Hanover Democratic Party,≤100
2011452165561978,RuralOrganizing.org,RuralOrganizing.org,≤100
2132239103548917,Every Last One,Every Last One,≤100
284946111858895,Debbie Mucarsel-Powell,DEBBIE FOR CONGRESS,≤100
105202730827149,Michael Moore for Commissioner,Michael Moore for Commissioner,≤100
313711740656,Watauga County Democratic Party,The Watauga County Democratic Party,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
102955778214971,Bill Jenkins for School Board,Billy Ray Jenkins,≤100
104047424778795,"Salud, North Carolina",Real Voices Media,≤100
525697187442438,The Leukemia & Lymphoma Society - Advocacy,"LEUKEMIA & LYMPHOMA SOCIETY, INC., THE",≤100
551158678560402,Epimonia,Epimonia LLC,≤100
47710973068,Cooperative Action Network,National Rural Electric Cooperatives Association,≤100
1447446918654185,David Wilson Brown for Congress,COMMITTEE TO ELECT DAVID WILSON BROWN,≤100
101548718024873,Kristin Baker for State House,Committee to Elect Kristin Baker,≤100
146962105319196,Grass Roots North Carolina (GRNC),Francis Valone,≤100
113644103666790,America First,TruthLion,≤100
399998947121351,Elect Tandy Dunn Beaufort County Commissioner,Tandy Oliver Dunn,≤100
637517270193001,Daniel Holman For Caldwell County School Board,Daniel Michael Holman,≤100
143729616392084,Van Drew for Congress,Van Drew for Congress,≤100
843214662368281,El Poder En Ti,Telemundo Digital Media,≤100
110828620426941,Roger Polack for Congress,ROGER FOR WISCONSIN,≤100
103376804451432,Trending Politics,Making Web LLC,≤100
101464921262312,Alaina for Congress 2020,Alaina Shearer for Congress,≤100
1516630128636267,Basson for NC,Bruce Richard Basson,≤100
2119337635036027,Elect Whit Davis for District Court Judge,Whit Davis for Judge,≤100
102651151355787,Jason Chappell for County Commissioner,Jason Robert Chappell,≤100
54740222845,Houston Style Magazine,Francis Jr Page,≤100
598394107018675,Assist the Resistance,Assist the Resistance,≤100
904415629900364,Save Our Roadless Forests,Save our Roadless Forests,≤100
109259090549237,Yes on National Popular Vote,Yes on National Popular Vote,≤100
251632675552663,Rigged: The Voter Suppression Playbook,American Issues Initiative,≤100
28144169620,Alliance for Aging Research,Alliance for Aging Research,≤100
105283560949571,Trump 2024 Film,2024 LLC,≤100
1542667775987515,Universal Standard,Universal Standard Inc.,≤100
103163458207589,Our Patriot Shop,The GOP Shop,≤100
121626482110,Operation Smile,"OPERATION SMILE, INC.",≤100
258470931719484,The Why Minutes,The Why Minutes,≤100
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",≤100
54820342268,National Association of Secondary School Principals (NASSP),NASSP,≤100
1208669005920585,159 Georgia Together,159 Georgia Together,≤100
1945837408977507,Michael Moates,-MICHAEL STEVEN MOATES,≤100
111140093672868,Josh Eisen for Congress,"EISEN FOR CONGRESS, INC.",≤100
221401431386940,Pramila Jayapal,PRAMILA FOR CONGRESS,≤100
104755587694351,Health Insured,"Mayo Labs, LLC",≤100
108029674299216,We The People,We The People,≤100
460844281074800,Tiny Trump,Eric Corriel Studios LLC,≤100
158020364262665,Dominion Energy,Dominion Energy,≤100
1511755845736869,First15,Denison Ministries,≤100
115947949854417,Pine Ridge Hope,Andrew Kenyon Davies,≤100
121308889733676,No on LR 130,Vote No on LR-130,≤100
186805048171120,U.S. & Texas LawShield,Texas LawShield,≤100
210277954204,The Young Turks,"The Young Turks, Inc.",≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
187975486067,Ted Deutch,TED DEUTCH FOR CONGRESS COMMITTEE,≤100
1653251174924652,Fuzzu,Fuzzu,≤100
102100617943745,Elect Pamela Tyler Thompson for County Commissioner,Pamela Tyler Thompson,≤100
248306181862385,Live Lokai,LOKAI HOLDINGS LLC,≤100
16534314739,Facing History and Ourselves,"FACING HISTORY AND OURSELVES NATIONAL FOUNDATION, INC.",≤100
210357995667559,The National Memo,The National Memo,≤100
103218576421422,GirlTrek: Healthy Black Women and Girls,GirlTrek,≤100
205164243980,Vermont Law School,Vermont Law School,≤100
9169028036,New York State Democratic Party,New York State Democratic Committee,≤100
347158982357356,Johnston County Republican Party,Johnston County Republican Party,≤100
2292262990997250,American Freedom and Opportunity PAC,AMERICAN FREEDOM AND OPPORTUNITY PAC,≤100
122110757854230,Wake County Libertarian Party,Libertarian Party of Wake County,≤100
1552961964985254,Judge Mack McKeller,Mack McKeller for Judge,≤100
29770886815,Marijuana Policy Project,MARIJUANA POLICY PROJECT,≤100
380150085350039,Justice Ken Wise,Friends of Justice Ken Wise,≤100
129561776901,Muslim Legal Fund of America,"MUSLIM LEGAL FUND OF AMERICA, INC.",≤100
35715544220,Stand.earth,STAND,≤100
394817334402124,2020 Trump Bill,Innovative Ecomm LLC,≤100
183675225003458,Fight Colorectal Cancer,Fight Colorectal Cancer,≤100
1420119678080729,EveryDistrict,EVERYDISTRICT,≤100
118392355209508,"Sharon Sprinkle for Judge of Nash, Edgecombe and Wilson Counties",Sharon Hill Sprinkle,≤100
218115858930211,Donna Shalala for Congress,Donna Shalala for Congress,≤100
151134015291,Virginia Education Association,VIRGINIA EDUCATION ASSOCIATION INC,≤100
333081284065216,Brynne Kennedy for Congress,BRYNNE KENNEDY FOR CONGRESS,≤100
89757739264,Farm Credit,Farm Credit Council,≤100
105201201267922,SteveforWake8,Steven Michael Bergstrom,≤100
1438882392887793,ADF Church Alliance,Alliance Defending Freedom,≤100
13063797831,Ben Ray Luján,PEOPLE FOR BEN,≤100
142370046577999,Shahid Buttar for Congress,Shahid Buttar for Congress Committee,≤100
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,≤100
184731548554164,PL+US,Plus Fund: Paid Leave for the United States,≤100
101286555029358,Maya for Mayor,MAYA FOR MAYOR INC,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
131513476860958,Bridgewater Candle Company,The Bridgewater Candle Company LLC,≤100
598720023670599,Jennifer Carroll Foy,Jennifer Carroll Foy for Governor,≤100
233116802464,Independent Voter,Independent Voter Project,≤100
101281925020337,Turnout100,Turnout100,≤100
278052172260101,ZERO TO THREE,ZERO TO THREE,≤100
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,≤100
117291256738521,Voter2Voter,Voter2Voter LLC,≤100
105157841248307,No Filter Politics,No Filter Politics,≤100
15685534742,Portugal. The Man,Atlantic Records,≤100
109982877529134,Defend American Democracy,Defend American Democracy,≤100
2281845702065617,Fulcrum Politics,Fulcrum Politics,≤100
399813990211599,Rick Staly,"Rick Staly, Republican, for Flagler County Sheriff",≤100
1781731108749356,Eli Electric Vehicles,Eli Electric Vehicles Inc.,≤100
94047978366,PCCC - BoldProgressives.org,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,≤100
112076783764308,Mighty Ira documentary,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
839073729808623,Hillary Scholten,SCHOLTEN FOR CONGRESS,≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC.",≤100
570524446405979,Only Human,Only Human,≤100
59543893235,National Constitution Center,National Constitution Center,≤100
1439364926329185,Animal Matters,Animal Matters,≤100
570331853141386,Friends of Traditional Banking,FRIENDS OF TRADITIONAL BANKING INC,≤100
104732736288252,Caroline Gleich,Protect Our Winters,≤100
662962894077729,The Well News,The Well News,≤100
105565704545697,Vote Yes Portsmouth,Vote Yes Portsmouth,≤100
73322654866,ENjEN DESIGN,ENjEN DESIGN LLC,≤100
357554791340788,Liker,Omar Rivero,≤100
123624513983,The Western Journal,The Western Journal,≤100
600217573480158,GOPStore.com,GOPStore.com,≤100
32582320449,CMMB,CATHOLIC MEDICAL MISSION BOARD INC,≤100
115537125141500,The Boeing Company,The Boeing Company,≤100
312049122293016,"Alissia Canady, Esq.",CANADY FOR MISSOURI,≤100
299907453682524,American Legacy Center,American Legacy Center,≤100
109200595768753,The Christian Left,The Christian Left,≤100
215281808519580,Random House,Penguin Random House LLC,≤100
111151490241542,Pollemix,Pollemix,≤100
114151700417573,The Committee to Elect Kenneth Coley,The Committee to Elect Kenneth Coley,≤100
1965338130412445,Celadon Books,Celadon Books / Macmillan Publishers,≤100
83169607171,MakeStickers,MakeStickers,≤100
296680801734,Dr. James Dobson's Family Talk,Dr. James Dobson's Family Talk,≤100
112735922758892,Charlie Kirk,Turning Point Action,≤100
832107710207069,Pam Keith FL,Committee to Elect Pam Keith,≤100
54787697857,Ron Wyden,WYDEN FOR SENATE,≤100
113647200440904,The New Moral Majority,NEW MORAL MAJORITY,≤100
162532487228467,Myomo,These ads ran without a disclaimer,≤100
109864217531627,Committee to Re-Elect James A. Leach,Committee to Re-Elect James A. Leach,≤100
1632568446971453,Boredwalk,Boredwalk,≤100
102279524943025,Emerging Leadership,Real Voices Media,≤100
8895898655,Rainforest Alliance,"RAINFOREST ALLIANCE, INC.",≤100
109609147465063,Elect Kevin S. Gordon - Cleveland County Commissioner,Kevin Scott Gordon,≤100
1920844444797122,The American Project at Pepperdine SPP,Pepperdine University,≤100
29092950651,TED,These ads ran without a disclaimer,≤100
103046977892124,Adam Christensen For Congress,ADAM J CHRISTENSEN FOR CONGRESS,≤100
131724126872982,"District Council 37, AFSCME","District Council 37, AFSCME",≤100
207549645977714,Families Belong Together,Families Belong Together,≤100
51405613519,Focus on the Family,Focus on the Family,≤100
1312902825543317,American Nightmare Film,Jesus Nebot,≤100
127940335528851,New2CarolinaBlue,Real Voices Media,≤100
96491683438,"The Friends of Israel Gospel Ministry, Inc.","FRIENDS OF ISRAEL GOSPEL MINISTRY, INC, THE",≤100
154860200019,Immigrants Rising,Immigrants Rising,≤100
